Age,Income,CreditScore,Education,EmploymentType,MaritalStatus,Default
50.0,93865.0,348.0,1.0,0.0,2.0,0
51.0,133653.0,666.0,1.0,1.0,0.0,0
46.0,102795.0,643.0,1.0,1.0,0.0,0
59.0,96156.0,573.0,1.0,2.0,1.0,0
23.0,76408.0,481.0,2.0,3.0,2.0,0
37.0,117311.0,573.0,1.0,3.0,1.0,0
29.0,50984.0,573.0,0.0,3.0,2.0,1
43.0,62530.0,791.0,3.0,1.0,0.0,0
38.0,149637.0,545.0,0.0,1.0,0.0,0
43.0,66802.0,836.0,0.0,0.0,2.0,0
43.0,87371.0,473.0,1.0,2.0,2.0,0
50.0,16477.0,487.0,2.0,1.0,1.0,0
44.0,140286.0,777.0,2.0,2.0,2.0,1
45.0,94293.0,361.0,1.0,1.0,2.0,0
18.0,142851.0,559.0,2.0,0.0,1.0,0
28.0,49132.0,573.0,1.0,2.0,2.0,0
43.0,66383.0,316.0,3.0,1.0,2.0,0
21.0,88378.0,637.0,0.0,3.0,2.0,0
69.0,55289.0,578.0,1.0,2.0,0.0,0
43.0,86044.0,683.0,0.0,0.0,1.0,0
48.0,100546.0,633.0,0.0,1.0,0.0,0
40.0,51196.0,702.0,1.0,3.0,2.0,0
40.0,50179.0,832.0,0.0,1.0,2.0,0
39.0,133627.0,585.0,2.0,3.0,0.0,0
27.0,108524.0,772.0,0.0,0.0,1.0,0
53.0,82333.0,504.0,2.0,3.0,0.0,0
60.0,82333.0,512.0,3.0,1.0,2.0,0
26.0,124056.0,573.0,3.0,3.0,2.0,0
50.0,31429.0,795.0,3.0,1.0,1.0,1
56.0,30173.0,371.0,3.0,0.0,1.0,0
43.0,117366.0,302.0,0.0,0.0,2.0,0
35.0,59999.0,508.0,2.0,2.0,0.0,0
53.0,42876.0,398.0,2.0,0.0,0.0,0
53.0,127325.0,819.0,0.0,1.0,1.0,0
23.0,57727.0,573.0,3.0,0.0,2.0,0
48.0,147283.0,545.0,1.0,3.0,0.0,0
29.0,33503.0,537.0,3.0,3.0,2.0,0
37.0,86175.0,539.0,0.0,1.0,0.0,0
34.0,71310.0,696.0,0.0,2.0,0.0,0
41.0,81985.0,510.0,1.0,1.0,2.0,0
36.0,17553.0,573.0,1.0,0.0,2.0,1
65.0,98503.0,697.0,1.0,1.0,2.0,0
46.0,141173.0,715.0,1.0,1.0,1.0,0
37.0,27550.0,438.0,2.0,3.0,0.0,1
19.0,38900.0,451.0,0.0,3.0,2.0,0
58.0,77987.0,632.0,2.0,0.0,0.0,0
33.0,50303.0,789.0,2.0,3.0,1.0,0
25.0,39255.0,745.0,1.0,2.0,1.0,0
31.0,17326.0,484.0,1.0,2.0,1.0,0
29.0,64695.0,807.0,0.0,1.0,1.0,0
30.0,103720.0,595.0,2.0,1.0,1.0,0
26.0,34099.0,738.0,1.0,0.0,2.0,0
41.0,44111.0,836.0,1.0,0.0,2.0,0
43.0,82333.0,573.0,1.0,3.0,1.0,0
23.0,22864.0,736.0,0.0,0.0,0.0,1
45.0,108909.0,741.0,0.0,1.0,0.0,0
25.0,90621.0,355.0,1.0,3.0,0.0,0
29.0,92972.0,314.0,1.0,0.0,2.0,0
31.0,82998.0,638.0,0.0,0.0,2.0,1
57.0,81746.0,692.0,3.0,0.0,1.0,0
34.0,107022.0,397.0,3.0,2.0,0.0,0
35.0,17086.0,694.0,0.0,1.0,1.0,0
40.0,103396.0,409.0,1.0,0.0,2.0,0
33.0,82333.0,595.0,0.0,2.0,2.0,0
60.0,42312.0,425.0,1.0,1.0,0.0,0
43.0,56723.0,646.0,1.0,3.0,2.0,0
43.0,82333.0,669.0,3.0,3.0,1.0,0
18.0,82333.0,332.0,1.0,3.0,2.0,0
61.0,82333.0,621.0,1.0,2.0,0.0,0
31.0,82333.0,790.0,1.0,0.0,2.0,0
38.0,82333.0,371.0,2.0,1.0,1.0,0
53.0,27918.0,512.0,3.0,1.0,2.0,0
31.0,130736.0,505.0,0.0,0.0,2.0,0
66.0,123315.0,452.0,2.0,1.0,0.0,0
64.0,72541.0,750.0,0.0,0.0,0.0,0
48.0,51773.0,682.0,0.0,1.0,1.0,0
66.0,52437.0,309.0,3.0,1.0,1.0,0
51.0,84854.0,588.0,1.0,2.0,2.0,0
42.0,15902.0,451.0,2.0,3.0,1.0,0
55.0,65147.0,409.0,1.0,3.0,0.0,0
23.0,24388.0,537.0,3.0,0.0,2.0,0
37.0,127762.0,518.0,2.0,3.0,1.0,0
43.0,42095.0,670.0,3.0,3.0,2.0,0
43.0,117893.0,467.0,1.0,1.0,1.0,0
29.0,46826.0,646.0,1.0,3.0,2.0,0
59.0,85017.0,597.0,1.0,1.0,0.0,1
42.0,139103.0,452.0,3.0,1.0,1.0,0
51.0,119110.0,834.0,0.0,3.0,0.0,0
34.0,59004.0,567.0,2.0,3.0,0.0,0
18.0,128504.0,634.0,0.0,0.0,1.0,0
51.0,141226.0,542.0,2.0,1.0,0.0,0
67.0,57544.0,617.0,2.0,1.0,0.0,0
43.0,97075.0,423.0,1.0,2.0,2.0,0
41.0,75586.0,670.0,3.0,3.0,2.0,0
42.0,50539.0,573.0,2.0,3.0,2.0,0
56.0,82333.0,659.0,2.0,1.0,1.0,0
41.0,119889.0,826.0,0.0,3.0,2.0,0
39.0,91035.0,332.0,1.0,3.0,0.0,1
55.0,115054.0,451.0,0.0,3.0,1.0,0
31.0,82333.0,452.0,1.0,3.0,0.0,0
51.0,123119.0,329.0,2.0,1.0,2.0,0
33.0,41424.0,497.0,2.0,0.0,2.0,0
68.0,119528.0,562.0,3.0,1.0,2.0,0
22.0,39879.0,723.0,3.0,0.0,2.0,0
43.0,62954.0,387.0,3.0,2.0,2.0,0
36.0,47271.0,533.0,3.0,1.0,1.0,0
31.0,63785.0,573.0,2.0,0.0,1.0,0
61.0,29957.0,520.0,1.0,1.0,1.0,1
50.0,66559.0,705.0,2.0,2.0,1.0,0
20.0,125399.0,408.0,3.0,1.0,2.0,0
40.0,137769.0,305.0,2.0,2.0,1.0,0
46.0,45031.0,838.0,2.0,2.0,1.0,0
43.0,130666.0,601.0,2.0,0.0,0.0,1
22.0,88540.0,372.0,1.0,1.0,2.0,0
20.0,82333.0,691.0,3.0,0.0,2.0,0
42.0,82333.0,489.0,0.0,1.0,2.0,0
66.0,149906.0,468.0,1.0,3.0,1.0,0
67.0,82333.0,791.0,0.0,1.0,2.0,0
43.0,82333.0,390.0,3.0,2.0,2.0,0
22.0,65302.0,383.0,0.0,2.0,2.0,1
43.0,135051.0,359.0,3.0,3.0,2.0,0
37.0,141557.0,844.0,0.0,3.0,1.0,0
37.0,139951.0,565.0,1.0,1.0,2.0,0
50.0,146022.0,761.0,1.0,0.0,2.0,0
66.0,104973.0,822.0,2.0,3.0,1.0,0
69.0,46048.0,385.0,0.0,0.0,0.0,0
68.0,126724.0,822.0,2.0,2.0,2.0,0
43.0,116219.0,337.0,3.0,0.0,1.0,0
37.0,48755.0,573.0,2.0,0.0,2.0,0
55.0,35915.0,340.0,1.0,3.0,2.0,0
68.0,116456.0,415.0,3.0,0.0,2.0,0
42.0,80947.0,437.0,0.0,1.0,1.0,0
54.0,75920.0,585.0,1.0,2.0,2.0,0
31.0,77541.0,668.0,0.0,3.0,2.0,0
46.0,22849.0,532.0,1.0,3.0,1.0,0
21.0,17481.0,562.0,0.0,0.0,1.0,1
38.0,54836.0,836.0,2.0,2.0,1.0,0
39.0,79492.0,551.0,2.0,3.0,2.0,0
40.0,124510.0,598.0,2.0,2.0,1.0,1
43.0,146211.0,629.0,3.0,3.0,0.0,0
24.0,49119.0,541.0,0.0,3.0,0.0,0
55.0,82333.0,304.0,0.0,2.0,2.0,0
27.0,56772.0,419.0,3.0,2.0,1.0,1
52.0,149797.0,394.0,2.0,1.0,0.0,0
43.0,136876.0,573.0,0.0,1.0,2.0,0
41.0,91257.0,629.0,1.0,1.0,2.0,0
56.0,22680.0,418.0,2.0,1.0,0.0,0
30.0,133714.0,532.0,2.0,3.0,2.0,0
37.0,111676.0,763.0,1.0,1.0,0.0,0
68.0,123577.0,765.0,3.0,0.0,0.0,0
66.0,56123.0,674.0,1.0,1.0,2.0,0
60.0,39557.0,424.0,2.0,2.0,1.0,0
42.0,141663.0,521.0,1.0,1.0,1.0,0
41.0,21686.0,369.0,2.0,1.0,2.0,0
51.0,89368.0,637.0,0.0,1.0,0.0,0
58.0,134816.0,368.0,0.0,2.0,0.0,0
27.0,94613.0,312.0,3.0,0.0,1.0,0
36.0,36135.0,430.0,0.0,2.0,2.0,0
64.0,89891.0,722.0,1.0,0.0,2.0,0
55.0,25026.0,550.0,0.0,1.0,2.0,0
28.0,100744.0,573.0,2.0,2.0,0.0,0
21.0,39262.0,774.0,3.0,0.0,0.0,1
58.0,30062.0,443.0,1.0,1.0,0.0,0
60.0,75746.0,303.0,3.0,0.0,0.0,1
53.0,110502.0,610.0,2.0,0.0,1.0,0
21.0,132871.0,720.0,0.0,1.0,0.0,0
51.0,82333.0,390.0,0.0,3.0,2.0,0
24.0,85575.0,573.0,2.0,0.0,2.0,1
67.0,64562.0,573.0,0.0,2.0,2.0,0
56.0,15659.0,573.0,1.0,2.0,1.0,0
64.0,86507.0,346.0,3.0,3.0,1.0,0
43.0,65409.0,754.0,2.0,1.0,0.0,1
53.0,58269.0,593.0,3.0,1.0,0.0,0
26.0,103146.0,725.0,2.0,0.0,2.0,0
43.0,56389.0,570.0,3.0,2.0,1.0,0
34.0,82333.0,573.0,0.0,3.0,0.0,0
49.0,54439.0,742.0,2.0,0.0,2.0,0
43.0,144950.0,722.0,0.0,1.0,0.0,0
34.0,77755.0,328.0,1.0,1.0,1.0,0
46.0,15612.0,554.0,3.0,0.0,1.0,1
60.0,100979.0,717.0,2.0,3.0,2.0,0
43.0,43949.0,349.0,1.0,3.0,2.0,0
39.0,18337.0,458.0,2.0,3.0,0.0,0
34.0,99705.0,712.0,0.0,2.0,0.0,0
23.0,36614.0,420.0,1.0,2.0,1.0,1
24.0,83599.0,846.0,0.0,3.0,0.0,0
44.0,22845.0,571.0,1.0,3.0,2.0,0
30.0,117441.0,542.0,2.0,0.0,0.0,0
34.0,82333.0,676.0,0.0,2.0,0.0,0
42.0,112111.0,680.0,0.0,1.0,1.0,0
60.0,149983.0,344.0,0.0,2.0,2.0,0
43.0,112517.0,512.0,3.0,1.0,0.0,0
53.0,144579.0,655.0,3.0,1.0,0.0,0
20.0,82333.0,472.0,3.0,1.0,2.0,0
41.0,29231.0,570.0,0.0,3.0,1.0,0
43.0,82333.0,398.0,3.0,1.0,0.0,0
48.0,122360.0,487.0,1.0,0.0,2.0,0
50.0,118863.0,399.0,1.0,1.0,2.0,0
62.0,82333.0,623.0,3.0,1.0,1.0,0
41.0,84780.0,762.0,1.0,1.0,0.0,1
38.0,124155.0,590.0,0.0,2.0,0.0,1
49.0,73768.0,322.0,1.0,3.0,0.0,0
54.0,98364.0,510.0,2.0,3.0,2.0,0
47.0,15956.0,550.0,2.0,0.0,2.0,0
30.0,83059.0,826.0,1.0,1.0,1.0,0
38.0,88205.0,440.0,1.0,2.0,1.0,0
57.0,138961.0,356.0,0.0,1.0,2.0,0
68.0,39413.0,573.0,3.0,3.0,0.0,0
43.0,57368.0,381.0,3.0,3.0,2.0,0
52.0,127692.0,802.0,1.0,3.0,0.0,0
55.0,30370.0,699.0,0.0,0.0,1.0,0
22.0,82333.0,514.0,0.0,1.0,1.0,1
20.0,18302.0,785.0,0.0,3.0,0.0,0
66.0,87102.0,737.0,1.0,2.0,2.0,0
41.0,33978.0,317.0,1.0,1.0,2.0,0
21.0,30956.0,517.0,3.0,1.0,0.0,0
65.0,41862.0,345.0,0.0,3.0,1.0,0
33.0,24750.0,584.0,3.0,0.0,2.0,1
43.0,98180.0,757.0,1.0,1.0,0.0,0
23.0,102919.0,573.0,1.0,1.0,1.0,0
32.0,124365.0,462.0,1.0,2.0,2.0,0
51.0,146697.0,690.0,3.0,0.0,1.0,0
45.0,120657.0,303.0,0.0,2.0,2.0,1
29.0,52706.0,800.0,2.0,0.0,0.0,0
43.0,55247.0,768.0,3.0,3.0,0.0,0
30.0,46327.0,793.0,1.0,3.0,1.0,0
23.0,112903.0,504.0,0.0,0.0,1.0,0
36.0,49644.0,666.0,2.0,2.0,0.0,0
24.0,15827.0,557.0,2.0,0.0,1.0,0
69.0,53557.0,789.0,1.0,3.0,1.0,0
55.0,89740.0,348.0,1.0,0.0,2.0,0
52.0,82333.0,621.0,3.0,3.0,2.0,0
36.0,49769.0,577.0,3.0,1.0,2.0,0
50.0,85706.0,811.0,1.0,3.0,2.0,0
53.0,123980.0,780.0,0.0,0.0,1.0,1
40.0,115445.0,596.0,1.0,2.0,1.0,1
30.0,27156.0,512.0,3.0,1.0,0.0,0
57.0,82333.0,589.0,1.0,1.0,2.0,0
32.0,49990.0,478.0,1.0,0.0,2.0,0
30.0,46964.0,586.0,3.0,1.0,2.0,0
41.0,134251.0,300.0,1.0,0.0,0.0,0
22.0,80369.0,718.0,2.0,2.0,2.0,0
19.0,83420.0,521.0,3.0,2.0,0.0,1
43.0,132681.0,815.0,3.0,2.0,2.0,0
55.0,82333.0,430.0,1.0,1.0,0.0,0
33.0,114567.0,632.0,2.0,1.0,2.0,0
47.0,81302.0,500.0,1.0,1.0,1.0,0
49.0,36567.0,564.0,3.0,1.0,0.0,0
53.0,73653.0,316.0,3.0,0.0,2.0,0
58.0,136411.0,558.0,2.0,1.0,0.0,0
18.0,82333.0,381.0,0.0,2.0,2.0,0
68.0,124040.0,738.0,1.0,1.0,1.0,0
29.0,115854.0,534.0,0.0,0.0,1.0,1
43.0,126995.0,782.0,3.0,1.0,1.0,0
66.0,28521.0,643.0,1.0,0.0,2.0,0
60.0,81810.0,529.0,1.0,3.0,0.0,0
51.0,49571.0,328.0,3.0,2.0,2.0,0
43.0,104974.0,775.0,1.0,1.0,1.0,0
33.0,146868.0,545.0,3.0,2.0,2.0,0
34.0,87329.0,641.0,1.0,2.0,2.0,0
29.0,40987.0,601.0,0.0,1.0,2.0,0
62.0,42113.0,386.0,2.0,1.0,1.0,0
43.0,98826.0,573.0,2.0,0.0,1.0,0
19.0,74460.0,743.0,0.0,3.0,0.0,0
39.0,100902.0,453.0,3.0,3.0,1.0,1
43.0,132958.0,474.0,3.0,2.0,1.0,0
55.0,68859.0,327.0,0.0,2.0,2.0,0
47.0,74933.0,652.0,1.0,1.0,0.0,0
28.0,64479.0,735.0,1.0,3.0,2.0,0
60.0,88708.0,706.0,1.0,3.0,2.0,0
41.0,41676.0,644.0,0.0,1.0,2.0,1
19.0,33243.0,368.0,1.0,3.0,1.0,0
22.0,95618.0,359.0,2.0,2.0,0.0,0
59.0,80513.0,367.0,2.0,2.0,1.0,0
41.0,82333.0,817.0,1.0,1.0,0.0,0
43.0,82909.0,425.0,1.0,3.0,0.0,0
66.0,40657.0,385.0,2.0,2.0,2.0,0
69.0,82333.0,412.0,2.0,1.0,0.0,0
22.0,144865.0,739.0,0.0,3.0,2.0,0
37.0,15249.0,797.0,2.0,2.0,2.0,1
34.0,82333.0,525.0,1.0,1.0,2.0,0
24.0,55304.0,535.0,2.0,1.0,0.0,0
22.0,65568.0,537.0,0.0,2.0,1.0,0
53.0,102654.0,351.0,2.0,2.0,1.0,0
43.0,52088.0,686.0,0.0,0.0,0.0,0
40.0,66754.0,526.0,3.0,0.0,0.0,0
38.0,16902.0,448.0,2.0,0.0,1.0,0
43.0,110151.0,573.0,2.0,1.0,2.0,0
50.0,67898.0,427.0,0.0,1.0,2.0,0
51.0,67355.0,742.0,1.0,1.0,1.0,0
43.0,83816.0,745.0,3.0,3.0,2.0,0
61.0,56448.0,386.0,1.0,3.0,0.0,0
40.0,28680.0,573.0,3.0,3.0,0.0,0
57.0,115838.0,780.0,0.0,1.0,2.0,0
41.0,117208.0,412.0,2.0,0.0,1.0,0
63.0,110905.0,505.0,2.0,3.0,2.0,0
45.0,82333.0,607.0,3.0,1.0,1.0,0
37.0,141853.0,573.0,2.0,2.0,2.0,0
68.0,148641.0,615.0,1.0,3.0,1.0,0
67.0,34181.0,502.0,1.0,2.0,0.0,0
25.0,35047.0,573.0,2.0,1.0,0.0,0
32.0,36846.0,444.0,0.0,1.0,1.0,0
43.0,95891.0,665.0,2.0,2.0,2.0,0
43.0,108196.0,356.0,3.0,0.0,0.0,0
23.0,99627.0,606.0,0.0,2.0,2.0,0
67.0,51409.0,654.0,3.0,2.0,0.0,0
32.0,111524.0,573.0,2.0,1.0,0.0,0
24.0,77970.0,324.0,1.0,2.0,1.0,0
18.0,129366.0,481.0,2.0,1.0,1.0,0
18.0,33343.0,606.0,3.0,1.0,1.0,0
49.0,146697.0,539.0,1.0,0.0,2.0,0
36.0,47768.0,633.0,0.0,1.0,0.0,1
22.0,96725.0,715.0,2.0,3.0,2.0,0
23.0,82333.0,389.0,2.0,2.0,2.0,0
34.0,82333.0,601.0,2.0,0.0,1.0,0
58.0,130449.0,649.0,1.0,3.0,2.0,0
55.0,74423.0,413.0,1.0,3.0,0.0,0
43.0,67284.0,817.0,0.0,0.0,0.0,0
54.0,59402.0,307.0,1.0,1.0,2.0,0
55.0,32993.0,573.0,0.0,2.0,0.0,0
40.0,77167.0,561.0,0.0,0.0,1.0,0
22.0,39760.0,400.0,2.0,1.0,2.0,0
65.0,45786.0,480.0,1.0,3.0,1.0,0
45.0,124780.0,476.0,3.0,3.0,2.0,0
31.0,82333.0,360.0,1.0,3.0,0.0,0
39.0,82333.0,367.0,2.0,2.0,0.0,0
48.0,138503.0,473.0,3.0,0.0,2.0,0
43.0,106714.0,481.0,3.0,2.0,0.0,0
48.0,21226.0,545.0,1.0,0.0,2.0,0
35.0,145346.0,807.0,2.0,0.0,0.0,0
50.0,86913.0,628.0,1.0,2.0,1.0,0
47.0,82333.0,392.0,3.0,2.0,0.0,0
51.0,135442.0,782.0,2.0,3.0,0.0,0
43.0,39382.0,485.0,2.0,1.0,1.0,0
62.0,32036.0,529.0,2.0,1.0,2.0,0
32.0,135383.0,784.0,2.0,0.0,0.0,1
25.0,36357.0,347.0,0.0,3.0,2.0,1
65.0,42903.0,328.0,2.0,2.0,0.0,0
60.0,145527.0,774.0,2.0,1.0,2.0,0
25.0,33110.0,704.0,0.0,3.0,2.0,0
54.0,99970.0,705.0,1.0,2.0,0.0,0
43.0,84916.0,797.0,2.0,0.0,2.0,0
33.0,74362.0,670.0,0.0,2.0,1.0,0
36.0,97358.0,481.0,3.0,2.0,1.0,0
26.0,16965.0,723.0,0.0,1.0,1.0,1
24.0,53079.0,308.0,2.0,3.0,0.0,1
25.0,17678.0,507.0,1.0,0.0,1.0,0
49.0,99530.0,446.0,2.0,1.0,0.0,0
45.0,82333.0,535.0,1.0,0.0,2.0,0
57.0,125497.0,596.0,1.0,2.0,2.0,0
48.0,148001.0,806.0,3.0,2.0,2.0,0
49.0,87229.0,306.0,0.0,0.0,1.0,0
45.0,28008.0,611.0,0.0,1.0,2.0,0
43.0,82333.0,360.0,1.0,0.0,0.0,1
66.0,41348.0,369.0,2.0,3.0,1.0,0
18.0,82333.0,378.0,0.0,3.0,2.0,0
66.0,135540.0,466.0,1.0,1.0,2.0,0
31.0,82333.0,311.0,2.0,2.0,2.0,1
62.0,65589.0,810.0,2.0,2.0,0.0,0
27.0,71430.0,778.0,2.0,0.0,0.0,0
66.0,106664.0,488.0,0.0,0.0,2.0,0
44.0,40259.0,753.0,1.0,1.0,1.0,0
66.0,112139.0,424.0,0.0,2.0,2.0,0
69.0,48161.0,427.0,3.0,1.0,2.0,0
62.0,137162.0,498.0,1.0,2.0,0.0,0
32.0,83411.0,747.0,3.0,2.0,1.0,0
49.0,97225.0,411.0,0.0,0.0,2.0,0
43.0,133295.0,446.0,1.0,2.0,1.0,0
61.0,82333.0,335.0,1.0,1.0,0.0,0
30.0,143441.0,516.0,2.0,1.0,2.0,1
27.0,79906.0,455.0,0.0,3.0,1.0,1
25.0,15711.0,400.0,3.0,2.0,2.0,1
47.0,125360.0,431.0,0.0,1.0,1.0,0
54.0,132525.0,341.0,3.0,0.0,0.0,0
35.0,121190.0,834.0,1.0,3.0,0.0,0
49.0,37820.0,375.0,0.0,0.0,1.0,0
28.0,35479.0,844.0,3.0,1.0,1.0,0
58.0,97862.0,453.0,2.0,1.0,0.0,0
47.0,26095.0,381.0,0.0,1.0,2.0,0
43.0,76318.0,495.0,0.0,1.0,1.0,0
42.0,69636.0,539.0,1.0,0.0,0.0,1
30.0,32754.0,747.0,2.0,2.0,2.0,0
18.0,137553.0,662.0,1.0,1.0,1.0,1
56.0,137793.0,473.0,2.0,1.0,2.0,0
45.0,119051.0,369.0,2.0,2.0,2.0,0
30.0,16030.0,456.0,0.0,0.0,0.0,0
26.0,72148.0,476.0,3.0,1.0,2.0,0
37.0,50849.0,322.0,1.0,1.0,0.0,0
58.0,142139.0,782.0,1.0,1.0,1.0,0
39.0,64338.0,336.0,3.0,3.0,0.0,0
29.0,139746.0,821.0,3.0,0.0,2.0,0
54.0,143478.0,573.0,2.0,3.0,0.0,0
55.0,90339.0,846.0,0.0,3.0,2.0,0
25.0,68528.0,747.0,0.0,1.0,2.0,0
64.0,21502.0,582.0,3.0,1.0,0.0,0
39.0,78477.0,733.0,3.0,2.0,0.0,0
39.0,71416.0,573.0,1.0,3.0,2.0,0
43.0,101849.0,623.0,0.0,2.0,0.0,0
25.0,93973.0,751.0,0.0,3.0,2.0,0
63.0,135140.0,835.0,3.0,3.0,2.0,0
43.0,114347.0,711.0,2.0,2.0,2.0,0
51.0,23674.0,494.0,0.0,3.0,2.0,0
60.0,95430.0,564.0,0.0,1.0,1.0,0
34.0,48038.0,602.0,2.0,2.0,1.0,0
20.0,62776.0,573.0,2.0,0.0,0.0,1
64.0,41020.0,622.0,3.0,0.0,2.0,0
61.0,91943.0,803.0,0.0,2.0,1.0,0
27.0,108142.0,491.0,1.0,3.0,1.0,0
34.0,111129.0,805.0,3.0,0.0,2.0,0
51.0,67937.0,719.0,3.0,1.0,0.0,0
39.0,39500.0,493.0,3.0,3.0,1.0,0
44.0,116847.0,748.0,1.0,2.0,1.0,1
29.0,82291.0,806.0,0.0,1.0,2.0,0
62.0,149238.0,391.0,1.0,2.0,0.0,0
23.0,42166.0,519.0,1.0,2.0,2.0,0
19.0,57282.0,600.0,3.0,0.0,2.0,0
43.0,138836.0,739.0,3.0,0.0,2.0,0
65.0,32554.0,591.0,2.0,3.0,2.0,0
68.0,82333.0,650.0,1.0,3.0,0.0,0
27.0,33052.0,568.0,1.0,1.0,0.0,0
24.0,15675.0,756.0,3.0,1.0,2.0,0
49.0,147161.0,650.0,2.0,0.0,1.0,0
30.0,115161.0,429.0,3.0,0.0,1.0,1
68.0,124516.0,477.0,1.0,1.0,2.0,0
19.0,114314.0,573.0,1.0,2.0,0.0,0
38.0,54402.0,329.0,1.0,1.0,0.0,0
23.0,132487.0,779.0,1.0,1.0,2.0,0
36.0,126621.0,662.0,1.0,1.0,2.0,0
52.0,19625.0,558.0,0.0,0.0,2.0,1
43.0,130366.0,746.0,1.0,2.0,1.0,0
34.0,51367.0,769.0,2.0,3.0,2.0,0
41.0,127575.0,813.0,2.0,2.0,2.0,0
69.0,83019.0,461.0,2.0,1.0,0.0,0
63.0,82258.0,573.0,2.0,0.0,2.0,0
60.0,102224.0,573.0,1.0,1.0,2.0,0
32.0,119058.0,520.0,1.0,1.0,0.0,0
64.0,88802.0,659.0,1.0,3.0,0.0,0
28.0,109058.0,337.0,3.0,3.0,1.0,0
47.0,145200.0,573.0,1.0,3.0,0.0,0
27.0,117770.0,369.0,2.0,3.0,2.0,0
32.0,37925.0,779.0,2.0,2.0,1.0,0
51.0,93760.0,769.0,0.0,0.0,0.0,0
35.0,109287.0,562.0,1.0,3.0,0.0,0
25.0,40267.0,380.0,3.0,1.0,2.0,0
63.0,53365.0,476.0,1.0,1.0,1.0,0
27.0,115758.0,605.0,1.0,1.0,2.0,0
68.0,140993.0,799.0,1.0,3.0,2.0,0
39.0,107021.0,604.0,2.0,0.0,1.0,0
54.0,80591.0,814.0,3.0,1.0,2.0,1
46.0,94533.0,338.0,3.0,0.0,2.0,1
43.0,84724.0,690.0,1.0,1.0,0.0,0
19.0,82333.0,541.0,2.0,3.0,0.0,0
19.0,67988.0,724.0,1.0,1.0,1.0,0
43.0,80720.0,660.0,0.0,1.0,2.0,0
20.0,82333.0,621.0,3.0,0.0,2.0,0
31.0,32688.0,385.0,2.0,1.0,2.0,1
35.0,45843.0,764.0,0.0,1.0,0.0,1
51.0,63426.0,573.0,2.0,3.0,2.0,0
26.0,67813.0,808.0,3.0,2.0,1.0,0
40.0,54028.0,346.0,1.0,2.0,2.0,0
61.0,102268.0,573.0,0.0,0.0,1.0,0
46.0,115323.0,636.0,3.0,1.0,2.0,0
23.0,137709.0,573.0,2.0,1.0,1.0,0
51.0,67894.0,574.0,1.0,2.0,2.0,0
43.0,112126.0,590.0,2.0,2.0,2.0,0
47.0,131251.0,573.0,1.0,3.0,0.0,0
19.0,133748.0,341.0,2.0,2.0,1.0,0
50.0,19323.0,665.0,2.0,2.0,0.0,0
42.0,82923.0,592.0,1.0,1.0,1.0,0
20.0,122128.0,326.0,2.0,3.0,2.0,0
35.0,135605.0,429.0,1.0,0.0,1.0,0
51.0,118767.0,332.0,3.0,1.0,2.0,0
23.0,143213.0,635.0,1.0,3.0,1.0,1
29.0,21521.0,674.0,1.0,0.0,1.0,0
46.0,17981.0,756.0,2.0,1.0,2.0,1
43.0,32140.0,340.0,1.0,3.0,1.0,0
27.0,99310.0,776.0,0.0,3.0,1.0,0
20.0,124018.0,738.0,2.0,1.0,2.0,0
43.0,82333.0,805.0,2.0,0.0,0.0,0
26.0,72579.0,434.0,0.0,2.0,2.0,0
54.0,48045.0,800.0,3.0,2.0,0.0,0
20.0,24060.0,344.0,1.0,2.0,0.0,1
65.0,55244.0,557.0,1.0,0.0,0.0,0
48.0,78561.0,535.0,2.0,0.0,2.0,0
31.0,138015.0,530.0,1.0,1.0,0.0,0
40.0,60389.0,743.0,3.0,3.0,2.0,0
35.0,74446.0,300.0,1.0,1.0,0.0,0
43.0,82333.0,442.0,0.0,1.0,1.0,0
55.0,82333.0,573.0,3.0,0.0,0.0,0
48.0,61820.0,586.0,3.0,3.0,1.0,0
27.0,36724.0,654.0,0.0,3.0,2.0,0
42.0,56930.0,303.0,2.0,1.0,2.0,0
43.0,84441.0,675.0,1.0,1.0,1.0,0
42.0,82333.0,509.0,2.0,2.0,2.0,1
43.0,18558.0,328.0,1.0,1.0,0.0,1
59.0,112720.0,749.0,2.0,2.0,2.0,0
18.0,82333.0,687.0,0.0,1.0,1.0,0
42.0,133276.0,377.0,1.0,1.0,0.0,0
43.0,124998.0,622.0,2.0,1.0,1.0,0
18.0,119354.0,723.0,0.0,3.0,2.0,0
41.0,87190.0,812.0,3.0,3.0,0.0,0
58.0,38594.0,748.0,0.0,3.0,2.0,0
43.0,48539.0,363.0,1.0,2.0,1.0,0
67.0,72775.0,580.0,0.0,2.0,0.0,0
26.0,52577.0,320.0,2.0,3.0,2.0,0
49.0,82333.0,736.0,0.0,0.0,1.0,1
28.0,107458.0,407.0,1.0,0.0,1.0,1
52.0,15207.0,310.0,0.0,2.0,2.0,0
58.0,142973.0,568.0,1.0,0.0,1.0,0
46.0,106591.0,583.0,2.0,0.0,2.0,0
24.0,44501.0,703.0,0.0,1.0,0.0,1
47.0,146927.0,573.0,1.0,0.0,1.0,0
43.0,130867.0,379.0,3.0,1.0,2.0,0
18.0,37092.0,532.0,0.0,3.0,2.0,0
54.0,82333.0,775.0,2.0,1.0,2.0,0
31.0,103710.0,378.0,0.0,1.0,0.0,0
49.0,120623.0,691.0,3.0,1.0,0.0,1
